ID,Name,State,Value,
IN-021,Clay County,Indiana,51.76,
IN-023,Clinton County,Indiana,46.64,
IN-025,Crawford County,Indiana,61.22,
IN-027,Daviess County,Indiana,53.01,
IN-029,Dearborn County,Indiana,55.56,
IN-031,Decatur County,Indiana,56.4,
IN-033,DeKalb County,Indiana,41.56,
IN-035,Delaware County,Indiana,45.36,
IN-037,Dubois County,Indiana,59.92,
IN-039,Elkhart County,Indiana,44.75,
IN-041,Fayette County,Indiana,51.58,
IN-043,Floyd County,Indiana,67.12,
IN-045,Fountain County,Indiana,45.88,
IN-047,Franklin County,Indiana,51.03,
IN-049,Fulton County,Indiana,42.13,
IN-051,Gibson County,Indiana,60.08,
IN-053,Grant County,Indiana,45.55,
IN-055,Greene County,Indiana,52.58,
IN-057,Hamilton County,Indiana,45.99,
IN-059,Hancock County,Indiana,51.62,
IN-061,Harrison County,Indiana,62.98,
IN-063,Hendricks County,Indiana,47.17,
IN-065,Henry County,Indiana,52.15,
IN-067,Howard County,Indiana,47.58,
IN-069,Huntington County,Indiana,42.03,
IN-071,Jackson County,Indiana,56.27,
IN-073,Jasper County,Indiana,40.48,
IN-075,Jay County,Indiana,45.27,
IN-077,Jefferson County,Indiana,64.51,
IN-079,Jennings County,Indiana,58.08,
IN-081,Johnson County,Indiana,50.03,
IN-083,Knox County,Indiana,55.34,
IN-085,Kosciusko County,Indiana,41.28,
IN-087,LaGrange County,Indiana,44.59,
IN-089,Lake County,Indiana,38.85,
IN-091,LaPorte County,Indiana,43.23,
IN-093,Lawrence County,Indiana,55.76,
IN-095,Madison County,Indiana,45.69,
IN-097,Marion County,Indiana,47.02,
IN-099,Marshall County,Indiana,43.51,
IN-101,Martin County,Indiana,56.25,
IN-103,Miami County,Indiana,42.52,
IN-105,Monroe County,Indiana,52.46,
IN-107,Montgomery County,Indiana,49.3,
IN-109,Morgan County,Indiana,50.06,
IN-111,Newton County,Indiana,37.78,
IN-113,Noble County,Indiana,42.51,
IN-115,Ohio County,Indiana,60.24,
IN-117,Orange County,Indiana,57.5,
IN-119,Owen County,Indiana,52.14,
IN-121,Parke County,Indiana,54.32,
IN-123,Perry County,Indiana,64.87,
IN-125,Pike County,Indiana,57.32,
IN-127,Porter County,Indiana,41.11,
IN-129,Posey County,Indiana,55.85,
IN-131,Pulaski County,Indiana,42.74,
IN-133,Putnam County,Indiana,51.54,
IN-135,Randolph County,Indiana,47.2,
IN-137,Ripley County,Indiana,58.16,
IN-139,Rush County,Indiana,52.98,
IN-141,St. Joseph County,Indiana,47.84,
IN-143,Scott County,Indiana,63.4,
IN-145,Shelby County,Indiana,51.86,
IN-147,Spencer County,Indiana,63.31,
IN-149,Starke County,Indiana,44.06,
IN-151,Steuben County,Indiana,44.88,
IN-153,Sullivan County,Indiana,52.54,
IN-155,Switzerland County,Indiana,62.65,
IN-157,Tippecanoe County,Indiana,45.17,
IN-159,Tipton County,Indiana,46.76,
IN-161,Union County,Indiana,52.27,
IN-163,Vanderburgh County,Indiana,59.26,
IN-165,Vermillion County,Indiana,48.52,
IN-167,Vigo County,Indiana,50.31,
IN-169,Wabash County,Indiana,41.34,
IN-171,Warren County,Indiana,43.32,
IN-173,Warrick County,Indiana,61.61,
IN-175,Washington County,Indiana,59.87,
IN-177,Wayne County,Indiana,54.19,
IN-179,Wells County,Indiana,43.3,
IN-181,White County,Indiana,44.46,
IN-183,Whitley County,Indiana,41.33,
IA-001,Adair County,Iowa,40.37,
IA-003,Adams County,Iowa,41.16,
IA-005,Allamakee County,Iowa,55.17,
IA-007,Appanoose County,Iowa,35.86,
IA-009,Audubon County,Iowa,42.4,
IA-011,Benton County,Iowa,45.53,
IA-013,Black Hawk County,Iowa,55.24,
IA-015,Boone County,Iowa,47.11,
IA-017,Bremer County,Iowa,60.59,
IA-019,Buchanan County,Iowa,52.36,
IA-021,Buena Vista County,Iowa,35.36,
IA-023,Butler County,Iowa,53.52,
IA-025,Calhoun County,Iowa,43.65,
IA-027,Carroll County,Iowa,43.33,
IA-029,Cass County,Iowa,42.28,
IA-031,Cedar County,Iowa,47.03,
IA-033,Cerro Gordo County,Iowa,51.74,
IA-035,Cherokee County,Iowa,37.46,
IA-037,Chickasaw County,Iowa,60.18,
IA-039,Clarke County,Iowa,42.47,
IA-041,Clay County,Iowa,43.06,
IA-043,Clayton County,Iowa,53.04,
IA-045,Clinton County,Iowa,47.49,
IA-047,Crawford County,Iowa,40.69,
IA-049,Dallas County,Iowa,39.21,
IA-051,Davis County,Iowa,34.42,
IA-053,Decatur County,Iowa,42.54,
IA-055,Delaware County,Iowa,52.2,
IA-057,Des Moines County,Iowa,38.92,
IA-059,Dickinson County,Iowa,47.14,
IA-061,Dubuque County,Iowa,51.06,
IA-063,Emmet County,Iowa,46.96,
IA-065,Fayette County,Iowa,55.88,
IA-067,Floyd County,Iowa,56.11,
IA-069,Franklin County,Iowa,51.61,
IA-071,Fremont County,Iowa,38.27,
IA-073,Greene County,Iowa,43.45,
IA-075,Grundy County,Iowa,49.49,
IA-077,Guthrie County,Iowa,40.7,
IA-079,Hamilton County,Iowa,49.67,
IA-081,Hancock County,Iowa,49.12,
IA-083,Hardin County,Iowa,48.29,
IA-085,Harrison County,Iowa,41.32,
IA-087,Henry County,Iowa,39.39,
IA-089,Howard County,Iowa,56,
IA-091,Humboldt County,Iowa,44.17,
IA-093,Ida County,Iowa,35.06,
IA-095,Iowa County,Iowa,46.35,
IA-097,Jackson County,Iowa,49.56,
IA-099,Jasper County,Iowa,46.37,
IA-101,Jefferson County,Iowa,39.21,
IA-103,Johnson County,Iowa,48.01,
IA-105,Jones County,Iowa,48.9,
IA-107,Keokuk County,Iowa,40.04,
IA-109,Kossuth County,Iowa,46.56,
IA-111,Lee County,Iowa,40.75,
IA-113,Linn County,Iowa,45.69,
IA-115,Louisa County,Iowa,42.75,
IA-117,Lucas County,Iowa,40.63,
IA-119,Lyon County,Iowa,46.52,
IA-121,Madison County,Iowa,37.23,
IA-123,Mahaska County,Iowa,39.65,
IA-125,Marion County,Iowa,40.77,
IA-127,Marshall County,Iowa,47.03,
IA-129,Mills County,Iowa,41.1,
IA-131,Mitchell County,Iowa,50.58,
IA-133,Monona County,Iowa,37.93,
IA-135,Monroe County,Iowa,35.55,
IA-137,Montgomery County,Iowa,41.89,
IA-139,Muscatine County,Iowa,45.72,
IA-141,O'Brien County,Iowa,47.44,
IA-143,Osceola County,Iowa,49.3,
IA-145,Page County,Iowa,38.37,
IA-147,Palo Alto County,Iowa,47.68,
IA-149,Plymouth County,Iowa,39.62,
IA-151,Pocahontas County,Iowa,45.64,
IA-153,Polk County,Iowa,44.31,
IA-155,Pottawattamie County,Iowa,42.41,
IA-157,Poweshiek County,Iowa,48.83,
IA-159,Ringgold County,Iowa,42.62,
IA-161,Sac County,Iowa,37.89,
IA-163,Scott County,Iowa,45.5,
IA-165,Shelby County,Iowa,42.75,
IA-167,Sioux County,Iowa,46.22,
IA-169,Story County,Iowa,51.95,
IA-171,Tama County,Iowa,46.58,
IA-173,Taylor County,Iowa,41.51,
IA-175,Union County,Iowa,41.14,
IA-177,Van Buren County,Iowa,36.98,
IA-179,Wapello County,Iowa,35.81,
IA-181,Warren County,Iowa,41.7,
IA-183,Washington County,Iowa,45.36,
IA-185,Wayne County,Iowa,39.07,
IA-187,Webster County,Iowa,46.94,
IA-189,Winnebago County,Iowa,46.81,
IA-191,Winneshiek County,Iowa,56.26,
IA-193,Woodbury County,Iowa,37.29,
IA-195,Worth County,Iowa,49.43,
IA-197,Wright County,Iowa,47.9,
KS-001,Allen County,Kansas,46,
KS-003,Anderson County,Kansas,42.89,
KS-005,Atchison County,Kansas,33.81,
KS-007,Barber County,Kansas,38.56,
KS-009,Barton County,Kansas,31.04,
KS-011,Bourbon County,Kansas,40.51,
KS-013,Brown County,Kansas,34.85,
KS-015,Butler County,Kansas,39.47,
KS-017,Chase County,Kansas,36.35,
KS-019,Chautauqua County,Kansas,39.55,
KS-021,Cherokee County,Kansas,38.61,
KS-023,Cheyenne County,Kansas,22.05,
KS-025,Clark County,Kansas,28.82,
KS-027,Clay County,Kansas,35.94,
KS-029,Cloud County,Kansas,35.03,
KS-031,Coffey County,Kansas,40.98,
KS-033,Comanche County,Kansas,31.13,
KS-035,Cowley County,Kansas,37.46,
KS-037,Crawford County,Kansas,38.52,
KS-039,Decatur County,Kansas,25.75,
KS-041,Dickinson County,Kansas,35.49,
KS-043,Doniphan County,Kansas,34.45,
KS-045,Douglas County,Kansas,31.48,
KS-047,Edwards County,Kansas,31.61,
KS-049,Elk County,Kansas,37.33,
KS-051,Ellis County,Kansas,35.16,
KS-053,Ellsworth County,Kansas,31.62,
KS-055,Finney County,Kansas,24.56,
KS-057,Ford County,Kansas,30.73,
KS-059,Franklin County,Kansas,36.28,
KS-061,Geary County,Kansas,33.55,
KS-063,Gove County,Kansas,27.13,
KS-065,Graham County,Kansas,30.49,
KS-067,Grant County,Kansas,24.13,
KS-069,Gray County,Kansas,28.06,
KS-071,Greeley County,Kansas,20.04,
KS-073,Greenwood County,Kansas,39.94,
KS-075,Hamilton County,Kansas,22.55,
KS-077,Harper County,Kansas,35.85,
KS-079,Harvey County,Kansas,35.58,
KS-081,Haskell County,Kansas,25.45,
KS-083,Hodgeman County,Kansas,29.17,
KS-085,Jackson County,Kansas,30.71,
KS-087,Jefferson County,Kansas,28.21,
KS-089,Jewell County,Kansas,33.96,
KS-091,Johnson County,Kansas,33.57,
KS-093,Kearny County,Kansas,23,
KS-095,Kingman County,Kansas,41.2,
KS-097,Kiowa County,Kansas,32.56,
KS-099,Labette County,Kansas,42.85,
KS-101,Lane County,Kansas,23.85,
KS-103,Leavenworth County,Kansas,31.79,
KS-105,Lincoln County,Kansas,31.07,
KS-107,Linn County,Kansas,42.01,
KS-109,Logan County,Kansas,20.51,
KS-111,Lyon County,Kansas,36.07,
KS-113,McPherson County,Kansas,35.42,
KS-115,Marion County,Kansas,35.29,
KS-117,Marshall County,Kansas,38.08,
KS-119,Meade County,Kansas,28.85,
KS-121,Miami County,Kansas,35.31,
KS-123,Mitchell County,Kansas,34.05,
KS-125,Montgomery County,Kansas,43.21,
KS-127,Morris County,Kansas,35.62,
KS-129,Morton County,Kansas,20.78,
KS-131,Nemaha County,Kansas,33.88,
KS-133,Neosho County,Kansas,42.21,
KS-135,Ness County,Kansas,27.38,
KS-137,Norton County,Kansas,28.29,
KS-139,Osage County,Kansas,32.9,
KS-141,Osborne County,Kansas,33.85,
KS-143,Ottawa County,Kansas,34.87,
KS-145,Pawnee County,Kansas,30.37,
KS-147,Phillips County,Kansas,28.63,
KS-149,Pottawatomie County,Kansas,34.38,
KS-151,Pratt County,Kansas,34.82,
KS-153,Rawlins County,Kansas,23.39,
KS-155,Reno County,Kansas,36.76,
KS-157,Republic County,Kansas,33.3,
KS-159,Rice County,Kansas,35.29,
KS-161,Riley County,Kansas,34.47,
KS-163,Rooks County,Kansas,32.37,
KS-165,Rush County,Kansas,31.37,
KS-167,Russell County,Kansas,31.38,
KS-169,Saline County,Kansas,32.31,
KS-171,Scott County,Kansas,19.75,
KS-173,Sedgwick County,Kansas,33.35,
KS-175,Seward County,Kansas,27.2,
KS-177,Shawnee County,Kansas,29.16,
KS-179,Sheridan County,Kansas,25.11,
KS-181,Sherman County,Kansas,21.18,
KS-183,Smith County,Kansas,30.43,
KS-185,Stafford County,Kansas,32.51,
KS-187,Stanton County,Kansas,21.54,
KS-189,Stevens County,Kansas,25.2,
KS-191,Sumner County,Kansas,35.29,
KS-193,Thomas County,Kansas,22.4,
KS-195,Trego County,Kansas,28.75,
KS-197,Wabaunsee County,Kansas,32.48,
KS-199,Wallace County,Kansas,19.92,
KS-201,Washington County,Kansas,38.01,
KS-203,Wichita County,Kansas,19.56,
KS-205,Wilson County,Kansas,39.01,
KS-207,Woodson County,Kansas,41.58,
KS-209,Wyandotte County,Kansas,32.68,
KY-001,Adair County,Kentucky,66.58,
KY-003,Allen County,Kentucky,65.5,
KY-005,Anderson County,Kentucky,70.05,
KY-007,Ballard County,Kentucky,57.79,
KY-009,Barren County,Kentucky,63.13,
KY-011,Bath County,Kentucky,72.68,
KY-013,Bell County,Kentucky,64.09,
KY-015,Boone County,Kentucky,58.38,
KY-017,Bourbon County,Kentucky,72.68,
KY-019,Boyd County,Kentucky,58.26,
KY-021,Boyle County,Kentucky,65.57,
KY-023,Bracken County,Kentucky,61.3,
KY-025,Breathitt County,Kentucky,62.8,
KY-027,Breckinridge County,Kentucky,60.02,
KY-029,Bullitt County,Kentucky,66.17,
KY-031,Butler County,Kentucky,55.79,
KY-033,Caldwell County,Kentucky,58.61,
KY-035,Calloway County,Kentucky,58.86,
KY-037,Campbell County,Kentucky,57.7,
KY-039,Carlisle County,Kentucky,58.38,
KY-041,Carroll County,Kentucky,64.74,
KY-043,Carter County,Kentucky,58.25,
KY-045,Casey County,Kentucky,69.89,
KY-047,Christian County,Kentucky,56.76,
KY-049,Clark County,Kentucky,74.11,
KY-051,Clay County,Kentucky,61.3,
KY-053,Clinton County,Kentucky,73.15,
KY-055,Crittenden County,Kentucky,59.43,
KY-057,Cumberland County,Kentucky,71.91,
KY-059,Daviess County,Kentucky,58.51,
KY-061,Edmonson County,Kentucky,60.23,
KY-063,Elliott County,Kentucky,62.1,
KY-065,Estill County,Kentucky,73.95,
KY-067,Fayette County,Kentucky,73.31,
KY-069,Fleming County,Kentucky,70.86,
KY-071,Floyd County,Kentucky,59.8,
KY-073,Franklin County,Kentucky,73.9,
KY-075,Fulton County,Kentucky,55.96,
KY-077,Gallatin County,Kentucky,61.67,
KY-079,Garrard County,Kentucky,68.7,
KY-081,Grant County,Kentucky,63.95,
KY-083,Graves County,Kentucky,57.33,
KY-085,Grayson County,Kentucky,60.55,
KY-087,Green County,Kentucky,58.83,
KY-089,Greenup County,Kentucky,53.3,
KY-091,Hancock County,Kentucky,63.41,
KY-093,Hardin County,Kentucky,64.33,
KY-095,Harlan County,Kentucky,65.73,
KY-097,Harrison County,Kentucky,70.14,
KY-099,Hart County,Kentucky,62.15,
KY-101,Henderson County,Kentucky,59.01,
KY-103,Henry County,Kentucky,69.24,
KY-105,Hickman County,Kentucky,57.34,
KY-107,Hopkins County,Kentucky,59.31,
KY-109,Jackson County,Kentucky,67.75,
KY-111,Jefferson County,Kentucky,67.26,
KY-113,Jessamine County,Kentucky,69.96,
KY-115,Johnson County,Kentucky,57.85,
KY-117,Kenton County,Kentucky,58.07,
KY-119,Knott County,Kentucky,61.18,
KY-121,Knox County,Kentucky,63.93,
KY-123,Larue County,Kentucky,67.17,
KY-125,Laurel County,Kentucky,66.03,
KY-127,Lawrence County,Kentucky,59.43,
KY-129,Lee County,Kentucky,67.61,
KY-131,Leslie County,Kentucky,61.77,
KY-133,Letcher County,Kentucky,61.44,
KY-135,Lewis County,Kentucky,62.89,
KY-137,Lincoln County,Kentucky,69.67,
KY-139,Livingston County,Kentucky,58,
KY-141,Logan County,Kentucky,61.42,
KY-143,Lyon County,Kentucky,59.56,
KY-145,McCracken County,Kentucky,57.41,
KY-147,McCreary County,Kentucky,67.23,
KY-149,McLean County,Kentucky,55.13,
KY-151,Madison County,Kentucky,72.08,
KY-153,Magoffin County,Kentucky,60.56,
KY-155,Marion County,Kentucky,64.61,
KY-157,Marshall County,Kentucky,57.57,
KY-159,Martin County,Kentucky,60.78,
KY-161,Mason County,Kentucky,65.37,
KY-163,Meade County,Kentucky,58.73,
KY-165,Menifee County,Kentucky,74.21,
KY-167,Mercer County,Kentucky,67.94,
KY-169,Metcalfe County,Kentucky,61.36,
KY-171,Monroe County,Kentucky,69.79,
KY-173,Montgomery County,Kentucky,74.16,
KY-175,Morgan County,Kentucky,65,
KY-177,Muhlenberg County,Kentucky,56.79,
KY-179,Nelson County,Kentucky,66.76,
KY-181,Nicholas County,Kentucky,71.33,
KY-183,Ohio County,Kentucky,55.86,
KY-185,Oldham County,Kentucky,69.41,
KY-187,Owen County,Kentucky,69.15,
KY-189,Owsley County,Kentucky,61.83,
KY-191,Pendleton County,Kentucky,61.96,
KY-193,Perry County,Kentucky,61.24,
KY-195,Pike County,Kentucky,64.44,
KY-197,Powell County,Kentucky,76.36,
KY-199,Pulaski County,Kentucky,71.62,
KY-201,Robertson County,Kentucky,67.39,
KY-203,Rockcastle County,Kentucky,71.46,
KY-205,Rowan County,Kentucky,69.82,
KY-207,Russell County,Kentucky,74.02,
KY-209,Scott County,Kentucky,74.98,
KY-211,Shelby County,Kentucky,69.83,
KY-213,Simpson County,Kentucky,61.21,
KY-215,Spencer County,Kentucky,67.07,
KY-217,Taylor County,Kentucky,61.49,
KY-219,Todd County,Kentucky,58.3,
KY-221,Trigg County,Kentucky,61.06,
KY-223,Trimble County,Kentucky,67.04,
KY-225,Union County,Kentucky,56.32,
KY-227,Warren County,Kentucky,58.93,
KY-229,Washington County,Kentucky,66.46,
KY-231,Wayne County,Kentucky,71.2,
KY-233,Webster County,Kentucky,58.56,
KY-235,Whitley County,Kentucky,65.18,
KY-237,Wolfe County,Kentucky,68.2,
KY-239,Woodford County,Kentucky,72.78,
LA-001,Acadia Parish,Louisiana,62.44,
LA-003,Allen Parish,Louisiana,58.32,
LA-005,Ascension Parish,Louisiana,67.07,
LA-007,Assumption Parish,Louisiana,66.99,
LA-009,Avoyelles Parish,Louisiana,57.76,
LA-011,Beauregard Parish,Louisiana,65.56,
LA-013,Bienville Parish,Louisiana,72.18,
LA-015,Bossier Parish,Louisiana,65.91,
LA-017,Caddo Parish,Louisiana,65.41,
LA-019,Calcasieu Parish,Louisiana,66.3,
LA-021,Caldwell Parish,Louisiana,69.51,
LA-023,Cameron Parish,Louisiana,68.91,
LA-025,Catahoula Parish,Louisiana,59.37,
LA-027,Claiborne Parish,Louisiana,66.87,
LA-029,Concordia Parish,Louisiana,53.7,
LA-031,De Soto Parish,Louisiana,69.02,
LA-033,East Baton Rouge Parish,Louisiana,63,
LA-035,East Carroll Parish,Louisiana,64.28,
LA-037,East Feliciana Parish,Louisiana,60.65,
LA-039,Evangeline Parish,Louisiana,62,
LA-041,Franklin Parish,Louisiana,62.08,
LA-043,Grant Parish,Louisiana,71.97,
LA-045,Iberia Parish,Louisiana,67.92,
LA-047,Iberville Parish,Louisiana,65.01,
LA-049,Jackson Parish,Louisiana,72.55,
LA-051,Jefferson Parish,Louisiana,65.84,
LA-053,Jefferson Davis Parish,Louisiana,60.68,
LA-055,Lafayette Parish,Louisiana,61.32,
LA-057,Lafourche Parish,Louisiana,67.03,
LA-059,La Salle Parish,Louisiana,67.04,
LA-061,Lincoln Parish,Louisiana,71.75,
LA-063,Livingston Parish,Louisiana,70.07,
LA-065,Madison Parish,Louisiana,60.49,
LA-067,Morehouse Parish,Louisiana,65.93,
LA-069,Natchitoches Parish,Louisiana,74.71,
LA-071,Orleans Parish,Louisiana,63.16,
LA-073,Ouachita Parish,Louisiana,70.11,
LA-075,Plaquemines Parish,Louisiana,65.5,
LA-077,Pointe Coupee Parish,Louisiana,58.05,
LA-079,Rapides Parish,Louisiana,65.97,
LA-081,Red River Parish,Louisiana,70.96,
LA-083,Richland Parish,Louisiana,66.94,
LA-085,Sabine Parish,Louisiana,72.61,
LA-087,St. Bernard Parish,Louisiana,64.71,
LA-089,St. Charles Parish,Louisiana,63.97,
LA-091,St. Helena Parish,Louisiana,65.35,
LA-093,St. James Parish,Louisiana,65.03,
LA-095,St. John the Baptist Parish,Louisiana,62.23,
LA-097,St. Landry Parish,Louisiana,61.57,
LA-099,St. Martin Parish,Louisiana,62.38,
LA-101,St. Mary Parish,Louisiana,65.66,
LA-103,St. Tammany Parish,Louisiana,70.2,
LA-105,Tangipahoa Parish,Louisiana,68.85,
LA-107,Tensas Parish,Louisiana,55.95,
LA-109,Terrebonne Parish,Louisiana,63.66,
LA-111,Union Parish,Louisiana,69.27,
LA-113,Vermilion Parish,Louisiana,73.17,
LA-115,Vernon Parish,Louisiana,74,
LA-117,Washington Parish,Louisiana,74.94,
LA-119,Webster Parish,Louisiana,68.19,
LA-121,West Baton Rouge Parish,Louisiana,60.04,
LA-123,West Carroll Parish,Louisiana,63.3,
LA-125,West Feliciana Parish,Louisiana,57.76,
LA-127,Winn Parish,Louisiana,73.44,
ME-001,Androscoggin County,Maine,46.81,
ME-003,Aroostook County,Maine,42.31,
ME-005,Cumberland County,Maine,47.88,
ME-007,Franklin County,Maine,48.59,
ME-009,Hancock County,Maine,52.36,
ME-011,Kennebec County,Maine,45.88,
ME-013,Knox County,Maine,54.41,
ME-015,Lincoln County,Maine,50.31,
ME-017,Oxford County,Maine,47.32,
ME-019,Penobscot County,Maine,44.84,
ME-021,Piscataquis County,Maine,44.84,
ME-023,Sagadahoc County,Maine,48.87,
ME-025,Somerset County,Maine,44.72,
ME-027,Waldo County,Maine,50.33,
ME-029,Washington County,Maine,52.18,
ME-031,York County,Maine,53.23,
MD-001,Allegany County,Maryland,68.01,
MD-003,Anne Arundel County,Maryland,68.64,
MD-005,Baltimore County,Maryland,73.18,
MD-009,Calvert County,Maryland,69.06,
MD-011,Caroline County,Maryland,58.64,
MD-013,Carroll County,Maryland,69.81,
MD-015,Cecil County,Maryland,62.67,
MD-017,Charles County,Maryland,66.78,
MD-019,Dorchester County,Maryland,57.64,
MD-021,Frederick County,Maryland,67.9,
MD-023,Garrett County,Maryland,72.04,
MD-025,Harford County,Maryland,63.73,
MD-027,Howard County,Maryland,69.75,
MD-029,Kent County,Maryland,58,
MD-031,Montgomery County,Maryland,64.25,
MD-033,Prince George's County,Maryland,68.99,
MD-035,Queen Anne's County,Maryland,60.08,
MD-037,St. Mary's County,Maryland,68.16,
MD-039,Somerset County,Maryland,52.33,
MD-041,Talbot County,Maryland,58.84,
MD-043,Washington County,Maryland,66.03,
MD-045,Wicomico County,Maryland,54.04,
MD-047,Worcester County,Maryland,54.76,
MD-510,Baltimore City,Maryland,73.84,
MD-511,"Washington, D.C.",Washington, D.C.,41.6
MA-001,Barnstable County,Massachusetts,55.6,
MA-003,Berkshire County,Massachusetts,57.96,
MA-005,Bristol County,Massachusetts,63.96,
MA-007,Dukes County,Massachusetts,56.42,
MA-009,Essex County,Massachusetts,54.7,
MA-011,Franklin County,Massachusetts,63.12,
MA-013,Hampden County,Massachusetts,64.16,
MA-015,Hampshire County,Massachusetts,63.7,
MA-017,Middlesex County,Massachusetts,58.02,
MA-019,Nantucket County,Massachusetts,52.79,
MA-021,Norfolk County,Massachusetts,63.9,
MA-023,Plymouth County,Massachusetts,63.87,
MA-025,Suffolk County,Massachusetts,59.7,
MA-027,Worcester County,Massachusetts,62.74,
MI-001,Alcona County,Michigan,32.58,
MI-003,Alger County,Michigan,38.45,
MI-005,Allegan County,Michigan,43.65,
MI-007,Alpena County,Michigan,32.19,
MI-009,Antrim County,Michigan,34.79,
MI-011,Arenac County,Michigan,33.75,
MI-013,Baraga County,Michigan,36.46,
MI-015,Barry County,Michigan,42.57,
MI-017,Bay County,Michigan,32.39,
MI-019,Benzie County,Michigan,34.82,
MI-021,Berrien County,Michigan,46.72,
MI-023,Branch County,Michigan,45.4,
MI-025,Calhoun County,Michigan,41.36,
MI-027,Cass County,Michigan,48.59,
MI-029,Charlevoix County,Michigan,34.91,
MI-031,Cheboygan County,Michigan,30,
MI-033,Chippewa County,Michigan,30.98,
MI-035,Clare County,Michigan,35.21,
MI-037,Clinton County,Michigan,35.88,
MI-039,Crawford County,Michigan,31.7,
MI-041,Delta County,Michigan,32.59,
MI-043,Dickinson County,Michigan,32.2,
MI-045,Eaton County,Michigan,39.62,
MI-047,Emmet County,Michigan,33.06,
MI-049,Genesee County,Michigan,34.83,
MI-051,Gladwin County,Michigan,35.85,
MI-053,Gogebic County,Michigan,38.79,
MI-055,Grand Traverse County,Michigan,32.22,
MI-057,Gratiot County,Michigan,36.6,
MI-059,Hillsdale County,Michigan,42.43,
MI-061,Houghton County,Michigan,33.15,
MI-063,Huron County,Michigan,32.51,
MI-065,Ingham County,Michigan,38.99,
MI-067,Ionia County,Michigan,39.08,
MI-069,Iosco County,Michigan,34.66,
MI-071,Iron County,Michigan,33.89,
MI-073,Isabella County,Michigan,37.79,
MI-075,Jackson County,Michigan,39.63,
MI-077,Kalamazoo County,Michigan,44.03,
MI-079,Kalkaska County,Michigan,33.16,
MI-081,Kent County,Michigan,41.75,
MI-083,Keweenaw County,Michigan,32.5,
MI-085,Lake County,Michigan,36.32,
MI-087,Lapeer County,Michigan,30.72,
MI-089,Leelanau County,Michigan,34,
MI-091,Lenawee County,Michigan,40.81,
MI-093,Livingston County,Michigan,38.59,
MI-095,Luce County,Michigan,33.8,
MI-097,Mackinac County,Michigan,32.63,
MI-099,Macomb County,Michigan,36.41,
MI-101,Manistee County,Michigan,35.71,
MI-103,Marquette County,Michigan,37.6,
MI-105,Mason County,Michigan,36.73,
MI-107,Mecosta County,Michigan,39.29,
MI-109,Menominee County,Michigan,31.32,
MI-111,Midland County,Michigan,35.3,
MI-113,Missaukee County,Michigan,31.7,
MI-115,Monroe County,Michigan,38.95,
MI-117,Montcalm County,Michigan,40.52,
MI-119,Montmorency County,Michigan,28.99,
MI-121,Muskegon County,Michigan,41,
MI-123,Newaygo County,Michigan,39.71,
MI-125,Oakland County,Michigan,35.98,
MI-127,Oceana County,Michigan,38.41,
MI-129,Ogemaw County,Michigan,35.94,
MI-131,Ontonagon County,Michigan,34.75,
MI-133,Osceola County,Michigan,34.44,
MI-135,Oscoda County,Michigan,32.18,
MI-137,Otsego County,Michigan,31.2,
MI-139,Ottawa County,Michigan,40.88,
MI-141,Presque Isle County,Michigan,30.49,
MI-143,Roscommon County,Michigan,33.92,
MI-145,Saginaw County,Michigan,33.75,
MI-147,St. Clair County,Michigan,35.03,
MI-149,St. Joseph County,Michigan,47.34,
MI-151,Sanilac County,Michigan,32.11,
MI-153,Schoolcraft County,Michigan,36.09,
MI-155,Shiawassee County,Michigan,36.51,
MI-157,Tuscola County,Michigan,30.93,
MI-159,Van Buren County,Michigan,46.3,
MI-161,Washtenaw County,Michigan,37.92,
MI-163,Wayne County,Michigan,40.16,
MI-165,Wexford County,Michigan,33.19,
MN-001,Aitkin County,Minnesota,32.45,
MN-003,Anoka County,Minnesota,28.34,
MN-005,Becker County,Minnesota,23.67,
MN-007,Beltrami County,Minnesota,21.84,
MN-009,Benton County,Minnesota,28.14,
MN-011,Big Stone County,Minnesota,24.37,
MN-013,Blue Earth County,Minnesota,42.24,
MN-015,Brown County,Minnesota,41.81,
MN-017,Carlton County,Minnesota,33.17,
MN-019,Carver County,Minnesota,32.53,
MN-021,Cass County,Minnesota,26.54,
MN-023,Chippewa County,Minnesota,33.78,
MN-025,Chisago County,Minnesota,29.79,
MN-027,Clay County,Minnesota,23.4,
MN-029,Clearwater County,Minnesota,23.66,
MN-031,Cook County,Minnesota,29.95,
MN-033,Cottonwood County,Minnesota,43.43,
MN-035,Crow Wing County,Minnesota,29.05,
MN-037,Dakota County,Minnesota,32.98,
MN-039,Dodge County,Minnesota,40.63,
MN-041,Douglas County,Minnesota,26.2,
MN-043,Faribault County,Minnesota,43.39,
MN-045,Fillmore County,Minnesota,50.41,
MN-047,Freeborn County,Minnesota,45.34,
MN-049,Goodhue County,Minnesota,37.52,
MN-051,Grant County,Minnesota,25.59,
MN-053,Hennepin County,Minnesota,30.47,
MN-055,Houston County,Minnesota,52.15,
MN-057,Hubbard County,Minnesota,24.53,
MN-059,Isanti County,Minnesota,30.12,
MN-061,Itasca County,Minnesota,26.62,
MN-063,Jackson County,Minnesota,46.74,
MN-065,Kanabec County,Minnesota,31.68,
MN-067,Kandiyohi County,Minnesota,32.19,
MN-069,Kittson County,Minnesota,17.4,
MN-071,Koochiching County,Minnesota,24.83,
